"id","price","ticketnum","performance_id","purchase_id"
"873","50","TA5159320","118","79"
"874","10","TA8029363","16","79"
"875","11","TA8491316","110","80"
"876","7","TA6049702","21","80"
"877","50","TA6224106","118","80"
"878","7","TA7440014","8","80"
"879","12","TA7352513","42","80"
"880","11","TA4757245","15","80"
"881","8","TA8937083","32","80"
"882","7","TA8552573","71","81"
"883","9","TA9792202","20","81"
"884","55","TA6052436","114","81"
"885","48","TA9428657","40","81"
"886","8","TA7916258","45","81"
"887","53","TA9240821","61","81"
"888","14","TA4925110","23","81"
"889","51","TA8506418","131","81"
"890","8","TA6699076","132","81"
"891","40","TA2264021","54","81"
"892","8","TA4914496","92","81"
"893","9","TA9293758","65","81"
"894","4","TA5953713","25","81"
"895","12","TA8676428","108","81"
"896","30","TA7240460","130","81"
"897","80","TA5594289","33","81"
"898","6","TA4789977","83","82"
"899","7","TA6324967","49","82"
"900","7","TA8324311","21","82"
"901","5","TA2224236","124","82"
"902","18","TA2983978","104","82"
"903","13","TA6404451","69","82"
"904","9","TA5670839","93","82"
"905","40","TA1443115","54","82"
"906","5","TA3802655","72","82"
"907","38","TA9843497","44","82"
"908","5","TA2326011","79","82"
"909","10","TA4651396","68","82"
"910","8","TA2094896","35","82"
"911","13","TA5781855","27","82"
"912","5","TA3442593","130","82"
"913","5","TA4322172","51","82"
"914","23","TA6480820","86","82"
"915","55","TA2638725","114","83"
"916","16","TA6828031","116","83"
"917","78","TA1928705","80","83"
"918","32","TA6661592","26","83"
"919","9","TA8896612","63","83"
"920","2","TA4960215","47","83"
"921","8","TA2590878","48","83"
"922","10","TA7120648","121","83"
"923","49","TA8156698","98","83"
"924","9","TA2076531","74","83"
"925","15","TA6634024","129","84"
"926","6","TA6964505","84","84"
"927","7","TA1063131","78","84"
"928","10","TA9377459","29","84"
"929","53","TA9455465","61","84"
"930","7","TA4835128","8","84"
"931","46","TA7777199","41","84"
"932","14","TA8590336","43","84"
"933","13","TA6969719","54","84"
"934","7","TA8201057","21","84"
"935","8","TA4232043","25","84"
"936","29","TA8235431","122","84"
"937","27","TA9412264","27","84"
"938","47","TA3780003","77","84"
"939","6","TA5625194","2","84"
"940","67","TA2370827","110","84"
"941","12","TA1378325","44","84"
"942","25","TA8447376","35","85"
"943","6","TA8001727","42","85"
"944","8","TA5127269","111","85"
"945","38","TA1855609","30","85"
"946","14","TA2050831","107","85"
"947","7","TA4718325","24","85"
"948","5","TA1319514","126","85"
"949","23","TA6589484","86","85"
"950","31","TA2869177","81","85"
"951","9","TA2971280","74","85"
"952","4","TA7865231","20","85"
"953","9","TA8981713","82","85"
"954","4","TA6059253","96","85"
"955","9","TA3349762","114","86"
"956","11","TA7083928","62","87"
"957","17","TA2784451","111","87"
"958","9","TA8096771","9","87"
"959","6","TA4683450","17","87"
"960","7","TA5333816","71","87"
"961","9","TA4814129","28","87"
"962","29","TA6187491","122","87"
"963","19","TA1241016","65","87"
"964","4","TA7771918","12","87"
"965","38","TA3915301","84","87"
"966","31","TA1307889","105","87"
"967","15","TA2814843","89","87"
"968","4","TA1676841","74","87"
"969","8","TA5141074","131","87"
"970","16","TA2378261","48","87"
"971","5","TA7445796","19","87"
"972","12","TA4318346","44","87"
"973","82","TA7770483","27","87"
"974","55","TA8943797","114","87"
"975","14","TA3042710","107","88"
"976","51","TA6385019","45","88"
"977","3","TA9670861","53","88"
"978","2","TA2883634","43","88"
"979","7","TA9749014","4","88"
"980","8","TA5380962","116","88"
"981","8","TA4251047","92","88"
"982","5","TA5571833","121","88"
"983","7","TA9065065","90","88"
"984","12","TA3396418","117","88"
"985","5","TA4617999","130","88"
"986","12","TA3891370","42","88"
"987","18","TA8007050","120","88"
"988","4","TA4008044","28","88"
"989","11","TA8746887","126","88"
"990","7","TA1635977","89","88"
"991","13","TA3122315","2","88"
"992","5","TA4158968","76","89"
"993","16","TA1088531","32","89"
"994","5","TA8072840","72","89"
"995","46","TA2423131","41","89"
"996","4","TA9317206","74","89"
"997","12","TA7078771","106","89"
"998","13","TA6122761","69","89"
"999","14","TA9069397","8","89"
"1000","23","TA5156650","86","89"
"1001","16","TA4065214","40","89"
"1002","5","TA3939512","62","89"
"1003","29","TA7719301","63","89"
"1004","5","TA7760236","67","90"
"1005","9","TA6594374","63","90"
"1006","17","TA9235317","132","90"
"1007","21","TA8625681","14","90"
"1008","30","TA1225560","127","90"
"1009","19","TA9330072","18","90"
"1010","10","TA6515616","81","90"
"1011","72","TA3694709","38","90"
"1012","15","TA5617297","77","90"
"1013","44","TA2652240","75","90"
"1014","13","TA3164952","80","90"
"1015","5","TA8848289","124","90"
"1016","38","TA1309073","30","90"
"1017","30","TA1238076","121","90"
"1018","6","TA7297190","17","91"
"1019","40","TA9550220","11","92"
"1020","5","TA4109617","66","92"
"1021","15","TA9921540","129","92"
"1022","9","TA4879176","20","92"
"1023","42","TA7685373","8","92"
"1024","19","TA7675905","18","92"
"1025","31","TA9096586","123","92"
"1026","37","TA7045511","112","92"
"1027","5","TA4253728","79","92"
"1028","5","TA9532845","124","92"
"1029","21","TA1661050","53","92"
"1030","17","TA6431665","111","92"
"1031","7","TA3256937","4","92"
"1032","39","TA2417996","69","93"
"1033","5","TA3426093","130","93"
"1034","47","TA6240113","21","93"
"1035","16","TA8117905","48","93"
"1036","14","TA8879055","6","93"
"1037","1","TA1552030","90","93"
"1038","30","TA7712175","121","93"
"1039","10","TA3297430","16","93"
"1040","25","TA8525619","35","93"
"1041","15","TA6730044","128","93"
"1042","45","TA5521843","7","93"
"1043","17","TA9560068","59","93"
"1044","5","TA9611084","22","93"
"1045","38","TA6371402","85","93"
"1046","11","TA6785013","62","93"
"1047","27","TA1668609","58","93"
"1048","17","TA5148334","131","94"
"1049","50","TA7085489","32","94"
"1050","6","TA1341983","91","94"
"1051","2","TA4578590","113","95"
"1052","16","TA4087642","40","95"
"1053","8","TA1253083","111","95"
"1054","8","TA1947804","88","95"
"1055","12","TA1718940","108","95"
"1056","40","TA6678075","70","95"
"1057","12","TA6840580","106","95"
"1058","12","TA8972010","117","95"
"1059","37","TA2657985","36","95"
"1060","7","TA1853690","5","95"
"1061","6","TA1736786","69","95"
"1062","5","TA8704931","15","95"
"1063","7","TA9095604","99","95"
"1064","6","TA5949627","91","95"
"1065","60","TA3213623","52","95"
"1066","40","TA3714434","91","96"
"1067","14","TA4061937","125","96"
"1068","13","TA5609455","83","96"
"1069","4","TA4755276","88","96"
"1070","38","TA4991013","106","96"
"1071","7","TA1706081","6","96"
"1072","9","TA2176062","93","96"
"1073","51","TA9551930","60","96"
"1074","12","TA4845852","103","96"
"1075","10","TA5458553","1","96"
"1076","10","TA9181539","16","96"
"1077","7","TA5067972","4","96"
"1078","2","TA8501229","47","96"
"1079","26","TA2346659","33","96"
"1080","9","TA9618275","104","96"
"1081","12","TA6826139","39","96"
"1082","16","TA4310979","40","96"
"1083","6","TA3081782","95","96"
"1084","13","TA2822726","56","96"
"1085","4","TA6851927","92","97"
"1086","23","TA3252923","41","97"
"1087","4","TA3025670","93","97"
"1088","16","TA2123458","40","97"
"1089","4","TA5074554","28","98"
"1090","63","TA3941678","14","98"
"1091","23","TA9111220","86","99"
"1092","11","TA2930905","110","99"
"1093","12","TA7670599","112","99"
"1094","3","TA9557124","10","99"
"1095","5","TA1320195","1","99"
"1096","54","TA6291465","120","99"
"1097","33","TA4900116","62","99"
"1098","9","TA7047280","64","99"
"1099","8","TA3549039","132","99"
"1100","27","TA9363762","82","99"
"1101","41","TA5160335","17","99"
"1102","4","TA3741155","88","99"
"1103","27","TA4765976","20","100"
"1104","54","TA6071933","120","100"
"1105","12","TA5778359","44","100"
"1106","7","TA2313074","53","100"
"1107","6","TA6935359","2","100"
"1108","12","TA9210110","36","100"
"1109","5","TA4913118","67","100"
"1110","14","TA4644700","107","100"
"1111","10","TA8736807","19","100"
"1112","7","TA5843776","10","100"
"1113","34","TA7364968","72","100"
"1114","10","TA3517913","1","101"
"1115","12","TA7346174","84","101"
"1116","5","TA8432452","66","101"
"1117","6","TA8401900","44","101"
"1118","34","TA4348007","126","101"
"1119","9","TA9680691","28","101"
"1120","13","TA4446489","34","101"
"1121","6","TA5218815","17","101"
"1122","23","TA6996010","86","101"
"1123","11","TA6118810","13","101"
"1124","31","TA8385111","123","101"
"1125","27","TA3287504","93","101"
"1126","4","TA2910375","64","101"
"1127","15","TA2949128","7","101"
"1128","41","TA4129632","2","101"
"1129","6","TA4432946","11","102"
"1130","22","TA9023728","4","102"
"1131","45","TA6313809","7","102"
"1132","42","TA4270411","71","102"
"1133","16","TA1479226","32","102"
"1134","8","TA1662477","132","102"
"1135","16","TA2985425","116","102"
"1136","15","TA8645168","124","102"
"1137","14","TA7059658","94","102"
"1138","47","TA3461990","49","102"
"1139","12","TA6317225","44","102"
"1140","41","TA9445233","2","102"
"1141","5","TA9521470","13","102"
"1142","9","TA3936388","114","103"
"1143","7","TA5483717","78","103"
"1144","51","TA8542760","131","103"
"1145","7","TA7877918","31","103"
"1146","8","TA3338278","88","103"
"1147","5","TA1732151","16","103"
"1148","31","TA9926278","67","103"
"1149","48","TA1697209","116","103"
"1150","21","TA5245998","10","103"
"1151","4","TA9745143","28","103"
"1152","4","TA4955394","20","103"
"1153","8","TA2981821","60","103"
"1154","4","TA7019141","58","103"
"1155","53","TA3051995","132","103"
"1156","38","TA4133003","84","104"
"1157","16","TA5285372","116","104"
"1158","10","TA5077806","105","104"
"1159","35","TA4240298","79","104"
"1160","13","TA9605461","69","104"
"1161","31","TA4153825","16","104"
"1162","78","TA4106690","80","105"
"1163","6","TA6658420","85","105"
"1164","40","TA4374750","54","105"
"1165","15","TA3145180","129","105"
"1166","7","TA8631565","5","105"
"1167","62","TA3732051","29","105"
"1168","15","TA3485265","49","105"
"1169","5","TA1842224","105","105"
"1170","2","TA7269083","124","105"
"1171","13","TA9007518","56","105"
"1172","44","TA8561268","31","105"
"1173","9","TA2475901","9","105"
"1174","7","TA5383895","10","105"
"1175","18","TA7399351","100","105"
"1176","7","TA4580108","78","105"
"1177","31","TA2686094","19","105"
"1178","67","TA6424730","110","105"
"1179","49","TA6202390","98","106"
"1180","7","TA5435101","6","106"
"1181","9","TA3710463","9","106"
"1182","14","TA8600720","107","106"
"1183","34","TA8138621","72","106"
"1184","7","TA1661082","10","106"
"1185","16","TA7724486","116","106"
"1186","31","TA7421928","105","106"
"1187","13","TA1409505","95","106"
"1188","80","TA5728226","33","106"
"1189","13","TA4877318","102","106"
"1190","3","TA9817805","115","106"
"1191","6","TA9949815","106","106"
"1192","8","TA1740630","25","106"
"1193","38","TA5461226","108","106"
"1194","6","TA6330515","112","107"
"1195","38","TA6371464","84","107"
"1196","3","TA3071564","4","107"
"1197","5","TA6296501","22","107"
"1198","8","TA8817775","32","107"
"1199","8","TA3052788","116","107"
"1200","11","TA5785540","15","107"
"1201","10","TA8840155","127","107"
"1202","6","TA8819306","119","107"
"1203","27","TA3560259","64","107"
"1204","14","TA7286218","24","108"
"1205","7","TA9457307","4","108"
"1206","4","TA1954096","92","108"
"1207","34","TA1172948","66","108"
"1208","9","TA5301595","18","108"
"1209","22","TA3545775","110","108"
"1210","47","TA2254870","5","108"
"1211","4","TA6734043","93","108"
"1212","14","TA6683385","125","108"
"1213","9","TA8333334","64","108"
"1214","24","TA5132469","25","108"
"1215","9","TA7951674","100","108"
"1216","40","TA4957359","56","109"
"1217","5","TA3829379","121","110"
"1218","18","TA5904596","114","110"
"1219","12","TA1670504","42","110"
"1220","13","TA8145729","56","110"
"1221","5","TA6546647","76","110"
"1222","6","TA3834958","119","110"
"1223","14","TA6546921","8","110"
"1224","51","TA4879341","45","110"
"1225","15","TA7098104","7","110"
"1226","9","TA6394499","65","110"
"1227","4","TA2140756","87","110"
"1228","7","TA8735739","49","110"
"1229","51","TA9479141","60","111"
"1230","14","TA9979971","24","111"
"1231","6","TA5625576","46","111"
"1232","10","TA9658177","1","111"
"1233","34","TA9909363","66","111"
"1234","49","TA5819410","98","111"
"1235","13","TA5226626","91","111"
"1236","4","TA4645796","93","111"
"1237","9","TA2355831","114","111"
"1238","7","TA3698550","8","111"
"1239","20","TA9356234","29","111"
"1240","15","TA1808358","77","111"
"1241","9","TA9449852","65","111"
"1242","31","TA9529846","123","112"
"1243","37","TA5973581","42","112"
"1244","27","TA2527318","82","112"
"1245","53","TA8626346","132","112"
"1246","7","TA3706052","24","112"
"1247","80","TA3049968","33","112"
"1248","56","TA1952440","100","112"
"1249","12","TA5191599","84","112"
"1250","37","TA2450930","36","113"
"1251","10","TA9326470","81","113"
"1252","42","TA2873260","94","113"
"1253","6","TA4534767","11","113"
"1254","11","TA5364707","86","113"
"1255","18","TA3254170","100","113"
"1256","14","TA1589562","107","113"
"1257","10","TA3732832","121","113"
"1258","14","TA3120553","23","113"
"1259","27","TA2111282","3","113"
"1260","41","TA2599649","95","113"
"1261","12","TA8716799","39","113"
"1262","12","TA6305462","73","113"
"1263","11","TA4053663","15","113"
"1264","47","TA1951111","49","113"
"1265","2","TA9072619","76","113"
"1266","10","TA8982052","16","114"
"1267","40","TA8633841","11","115"
"1268","59","TA2466143","65","115"
"1269","1","TA1325005","90","115"
"1270","26","TA2019896","34","115"
"1271","5","TA4604302","55","115"
"1272","40","TA1347882","54","115"
"1273","6","TA5883437","95","115"
"1274","10","TA1519597","81","115"
"1275","15","TA1753281","77","115"
"1276","10","TA7166733","68","115"
"1277","9","TA4742061","74","115"
"1278","4","TA3088774","20","115"
"1279","10","TA5683404","127","115"
"1280","10","TA1181874","14","115"
"1281","4","TA7536109","25","116"
"1282","4","TA8625813","63","116"
"1283","9","TA8994749","3","116"
"1284","5","TA8291452","101","116"
"1285","10","TA2922247","68","116"
"1286","14","TA2375129","94","116"
"1287","6","TA3701043","39","117"
"1288","3","TA1825416","115","117"
"1289","7","TA4070467","10","117"
"1290","7","TA9800371","4","117"
"1291","10","TA3433228","130","117"
"1292","12","TA8424255","103","117"
"1293","16","TA4867765","48","118"
"1294","19","TA1091816","65","118"
"1295","17","TA8791485","59","118"
"1296","10","TA3317848","19","118"
"1297","7","TA1485680","75","118"
"1298","5","TA8030572","121","118"
"1299","27","TA9596275","64","118"
"1300","20","TA5803385","29","118"
"1301","8","TA1345182","45","118"
"1302","38","TA7024554","106","118"
"1303","14","TA5161692","99","118"
"1304","13","TA7636074","17","118"
"1305","9","TA7284077","3","119"
"1306","31","TA1430680","101","119"
"1307","51","TA9026800","60","119"
"1308","8","TA4766251","32","119"
"1309","31","TA1753076","81","119"
"1310","18","TA2079139","100","119"
"1311","10","TA2083741","67","120"
"1312","40","TA7763856","91","120"
"1313","25","TA6814897","117","120"
"1314","78","TA8062232","80","120"
"1315","26","TA4138288","34","120"
"1316","14","TA1836771","6","120"
"1317","70","TA5277113","86","120"
"1318","14","TA5009244","31","120"
"1319","7","TA6824528","75","120"
"1320","6","TA9511427","17","120"
"1321","40","TA6393854","102","121"
"1322","7","TA8331389","21","121"
"1323","2","TA6335878","90","121"
"1324","5","TA4915845","129","121"
"1325","7","TA7305094","4","121"
"1326","5","TA5039733","67","121"
"1327","9","TA7339204","9","121"
"1328","6","TA9033334","84","121"
"1329","9","TA5107601","87","121"
"1330","4","TA1194333","93","121"
"1331","10","TA2255002","29","121"
"1332","16","TA2888856","40","121"
"1333","13","TA7975289","2","122"
"1334","21","TA2137745","14","122"
"1335","4","TA5655243","96","122"
"1336","11","TA3825620","79","122"
"1337","6","TA5343167","102","122"
"1338","7","TA2696605","75","122"
"1339","9","TA5148782","104","122"
"1340","5","TA5296753","126","122"
"1341","4","TA5524166","25","122"
"1342","2","TA6357351","129","122"
"1343","5","TA4867189","124","122"
"1344","78","TA3412947","80","122"
"1345","3","TA3540201","57","122"
"1346","59","TA6274734","65","122"
"1347","9","TA6555116","122","122"
"1348","39","TA9977597","46","122"
"1349","31","TA9688179","67","122"
"1350","70","TA5117416","86","122"
"1351","7","TA9587998","23","122"
"1352","8","TA3298016","40","123"
"1353","18","TA8757608","100","123"
"1354","13","TA6558076","91","123"
"1355","6","TA7507854","17","123"
"1356","9","TA2491675","12","123"
"1357","40","TA4984740","54","123"
"1358","40","TA1292137","83","123"
"1359","8","TA8362572","92","123"
"1360","5","TA7703660","81","123"
