"segment_id","name","category","episode_id","segment_order_in_episode"
200612095,"Diddy Kiddies","Cartoon",20061209,4
200612096,"Student-Teacher Romance","Sketch",20061209,5
200612097,"Two A-Holes in a Live Nativity Scene","Sketch",20061209,6
200612098,"SNL Digital Short - Anger Problem","Film",20061209,7
200612099,"Buyer Beware","Show",20061209,8
2006120910,"""Wind It Up""","Musical Performance",20061209,9
2006120911,"","Weekend Update",20061209,10
2006120912,"Monster Under The Bed","Sketch",20061209,11
2006120913,"Valtrex","Commercial",20061209,12
2006120914,"After Work Snack","Sketch",20061209,13
2006120915,"""I Wanna Love You""","Musical Performance",20061209,14
2006120916,"Stanfield & Partlow","Commercial",20061209,15
2006120917,"","Goodnights",20061209,16
200612021,"Iraq Press Conference","Cold Opening",20061202,0
200612022,"","Monologue",20061202,1
200612023,"Sale Mart","Commercial",20061202,2
200612024,"Nancy Grace","Show",20061202,3
200612025,"Deep House Dish","Show",20061202,4
200612026,"""Lost"" Theories","Sketch",20061202,5
200612027,"""Kickapoo""","Musical Performance",20061202,6
200612028,"","Weekend Update",20061202,7
200612029,"Mountain Man","Sketch",20061202,8
2006120210,"History Buff","Sketch",20061202,9
2006120211,"The First Chocolate","Sketch",20061202,10
2006120212,"""The Metal""","Musical Performance",20061202,11
2006120213,"","Goodnights",20061202,12
200611181,"A Message from the President","Cold Opening",20061118,0
200611182,"","Monologue",20061118,1
200611183,"Young Douglas: Hypin' The Classics","Commercial",20061118,2
200611184,"The Bitchslap Method","Commercial",20061118,3
200611185,"The O'Reilly Factor","Show",20061118,4
200611186,"Booty Bidness Workwear","Commercial",20061118,5
200611187,"Blizzard Man","Sketch",20061118,6
200611188,"""Money Maker""","Musical Performance",20061118,7
200611189,"","Weekend Update",20061118,8
2006111810,"Pool Watch","Show",20061118,9
2006111811,"Hair Transplant","Sketch",20061118,10
2006111812,"Lesbian Cruise","Sketch",20061118,11
2006111813,"""Runaway Love""","Musical Performance",20061118,12
2006111814,"Two Old Men","Sketch",20061118,13
2006111815,"","Goodnights",20061118,14
200611111,"A Message from the Speaker Elect","Cold Opening",20061111,0
200611112,"","Monologue",20061111,1
200611113,"e-zdate.com","Commercial",20061111,2
200611114,"Britney's Divorce","Sketch",20061111,3
200611115,"Saddam's Defense Team","Sketch",20061111,4
200611116,"Valtrex","Commercial",20061111,5
200611117,"Carpool","Sketch",20061111,6
200611118,"Kobayashi","Cartoon",20061111,7
200611119,"The Platinum Lounge","Sketch",20061111,8
2006111110,"""Ain't No Other Man""","Musical Performance",20061111,9
2006111111,"","Weekend Update",20061111,10
2006111112,"The Tony Bennett Show","Show",20061111,11
2006111113,"Brazilian Bar","Sketch",20061111,12
2006111114,"""Hurt""","Musical Performance",20061111,13
2006111115,"A Moment with the Out-Of-Breath Jogger from 1992","Miscellaneous",20061111,14
2006111116,"""Steppin' Out With My Baby""","Musical Performance",20061111,15
2006111117,"","Goodnights",20061111,16
200610281,"Kazakhstan Ministry of Information","Cold Opening",20061028,0
200610282,"","Monologue",20061028,1
200610283,"Most Haunted","Show",20061028,2
200610284,"Political Attack Ads","Cartoon",20061028,3
200610285,"National Anthem","Sketch",20061028,4
200610286,"Advance Man","Sketch",20061028,5
200610287,"Hardball","Show",20061028,6
200610288,"Protest Song","Musical Performance",20061028,7
200610289,"""Nausea""","Musical Performance",20061028,8
2006102810,"","Weekend Update",20061028,9
2006102811,"Trust Your Physician","Sketch",20061028,10
2006102812,"The Curse of Frankenstein","Sketch",20061028,11
2006102813,"""Clap Hands""","Musical Performance",20061028,12
2006102814,"Job Interview","Sketch",20061028,13
2006102815,"","Goodnights",20061028,14
200610211,"Special Report","Cold Opening",20061021,0
200610212,"","Monologue",20061021,1
200610213,"Colonial Williamsburg","Sketch",20061021,2
200610214,"Swimming Lesson","Sketch",20061021,3
200610215,"Kim Jong Il's Address","Sketch",20061021,4
200610216,"Two A-Holes Work Out with a Trainer","Sketch",20061021,5
200610217,"""Welcome To The Black Parade""","Musical Performance",20061021,6
200610218,"","Weekend Update",20061021,7
200610219,"She's a Mess","Sketch",20061021,8
2006102110,"House of Carters","Commercial",20061021,9
2006102111,"SNL Digital Short - Harpoon Man","Film",20061021,10
2006102112,"McMillan Family Moment","Miscellaneous",20061021,11
2006102113,"The Bear Shark Project","Sketch",20061021,12
2006102114,"McMillan Family Moment","Miscellaneous",20061021,13
2006102115,"""Cancer""","Musical Performance",20061021,14
2006102116,"McMillan Family Moment","Miscellaneous",20061021,15
2006102117,"","Goodnights",20061021,16
200610071,"A Message from the Speaker","Cold Opening",20061007,0
200610072,"","Monologue",20061007,1
200610073,"Nancy Grace","Show",20061007,2
200610074,"New York City Stories","Film",20061007,3
200610075,"Jon Bovi","Sketch",20061007,4
200610076,"WVIR News","Sketch",20061007,5
200610077,"New York City Stories","Film",20061007,6
200610078,"St. Ambrose School","Sketch",20061007,7
200610079,"""Put Your Records On""","Musical Performance",20061007,8
2006100710,"","Weekend Update",20061007,9
2006100711,"The Nascarettes","Sketch",20061007,10
2006100712,"New York City Stories","Film",20061007,11
2006100713,"Big Wigs","Sketch",20061007,12
2006100714,"Kuato","Sketch",20061007,13
2006100715,"""Like A Star""","Musical Performance",20061007,14
2006100716,"Porch Talk","Sketch",20061007,15
2006100717,"A Moment with the Out-Of-Breath Jogger from 1982","Miscellaneous",20061007,16
2006100718,"","Goodnights",20061007,17
200609301,"Comptroller Rally","Cold Opening",20060930,0
200609302,"","Monologue",20060930,1
200609303,"Airport Security Seminar","Sketch",20060930,2
200609304,"Hugo Chavez Political Roundup","Show",20060930,3
200609305,"SNL Digital Short - Cubicle Fight","Film",20060930,4
200609306,"Al Pacino Checks His Bank Balance","Sketch",20060930,5
200609307,"""When You Were Young""","Musical Performance",20060930,6
200609308,"","Weekend Update",20060930,7
200609309,"Poland Spring Delivery Men","Sketch",20060930,8
2006093010,"""Bones""","Musical Performance",20060930,9
2006093011,"Ocean Save","Miscellaneous",20060930,10
2006093012,"Closing Time","Sketch",20060930,11
2006093013,"Geico","Commercial",20060930,12
2006093014,"","Goodnights",20060930,13
200605201,"Anderson Cooper 360","Cold Opening",20060520,0
200605202,"","Monologue",20060520,1
200605203,"Two A-Holes At A Crime Scene","Sketch",20060520,2
200605204,"Oprah Winfrey's Legends Ball Special","Commercial",20060520,3
200605205,"Carol!","Sketch",20060520,4
200605206,"Fun With Real Audio - All-New Presidential Outtakes","Cartoon",20060520,5
200605207,"Andy's Excuse","Miscellaneous",20060520,6
200605208,"""Promiscuous""","Musical Performance",20060520,7
200605209,"","Weekend Update",20060520,8
2006052010,"The Falconer","Sketch",20060520,9
2006052011,"SNL Digital Short - Andy Walking","Film",20060520,10
2006052012,"Legends of History","Show",20060520,11
2006052013,"""Maneater""","Musical Performance",20060520,12
2006052014,"I Do Not Agree With Many Of This Administration's Policies","Commercial",20060520,13
2006052015,"","Goodnights",20060520,14
200605131,"Parallel Earth","Cold Opening",20060513,0
200605132,"","Monologue",20060513,1
200605133,"tech pack","Commercial",20060513,2
200605134,"Bum Attention","Sketch",20060513,3
200605135,"The Morning Show","Show",20060513,4
200605136,"MySpace Seminar","Sketch",20060513,5
200605137,"""How Can You Live In the Northeast""","Musical Performance",20060513,6
200605138,"","Weekend Update",20060513,7
200605139,"Charades","Game Show",20060513,8
2006051310,"Unsolved Mysteries","Sketch",20060513,9
2006051311,"""Outrageous""","Musical Performance",20060513,10
2006051312,"SNL Digital Short - Peyote","Film",20060513,11
2006051313,"","In Memoriam",20060513,12
2006051314,"","Goodnights",20060513,13
200605061,"The Gas Plan","Cold Opening",20060506,0
200605062,"","Monologue",20060506,1
200605063,"Wheel of Fortune","Game Show",20060506,2
200605064,"Kaitlin's Iguana","Sketch",20060506,3
200605065,"SNL Digital Short - Ariel & Efrim","Film",20060506,4
200605066,"Universal Theme Park","Sketch",20060506,5
200605067,"""Dani California""","Musical Performance",20060506,6
200605068,"","Weekend Update",20060506,7
200605069,"Claremont Yoga Center","Sketch",20060506,8
2006050610,"Colin's Place","Show",20060506,9
2006050611,"""Give It Away""","Musical Performance",20060506,10
2006050612,"Tennis Players","Sketch",20060506,11
2006050613,"","Goodnights",20060506,12
200604151,"The Situation Room","Cold Opening",20060415,0
200604152,"","Monologue",20060415,1
200604153,"Neutrogena Coin Slot Cream","Commercial",20060415,2
200604154,"Deep House Dish","Show",20060415,3
200604155,"Journey To The Disney Vault","Cartoon",20060415,4
200604156,"The O'Reilly Factor","Show",20060415,5
200604157,"Chocolate Cake","Sketch",20060415,6
200604158,"SNL Digital Short - Laser Cats!","Film",20060415,7
200604159,"""World Wide Suicide""","Musical Performance",20060415,8
2006041510,"","Weekend Update",20060415,9
2006041511,"Debbie Downer","Sketch",20060415,10
2006041512,"First Night Out","Sketch",20060415,11
2006041513,"""Severed Hand""","Musical Performance",20060415,12
2006041514,"Movie Archives","Show",20060415,13
2006041515,"","Goodnights",20060415,14
200604081,"Anderson Cooper 360","Cold Opening",20060408,0
200604082,"","Monologue",20060408,1
200604083,"Basic Instinct 2: The Return Of The Beaver","Commercial",20060408,2
200604084,"Deal Or No Deal","Game Show",20060408,3
200604085,"Voice Recording Blind Date","Sketch",20060408,4
200604086,"Besos Y Lagrimas","Show",20060408,5
200604087,"The 13th Annual Women's Basketball Coaches' Fashion Awards","Award Show",20060408,6
200604088,"""Be Without You""","Musical Performance",20060408,7
200604089,"","Weekend Update",20060408,8
2006040810,"Antonio's Stand-In","Sketch",20060408,9
2006040811,"Rascals Karaoke","Sketch",20060408,10
2006040812,"Immigration Issues","Miscellaneous",20060408,11
2006040813,"""Enough Cryin""","Musical Performance",20060408,12
2006040814,"Wine Tasting","Sketch",20060408,13
2006040815,"","Goodnights",20060408,14
200603111,"Spring Break","Cold Opening",20060311,0
200603112,"","Monologue",20060311,1
200603113,"prisonmate.net","Commercial",20060311,2
200603114,"SportsCenter","Show",20060311,3
200603115,"SNL Digital Short - Doppelgangers","Film",20060311,4
200603116,"2 A-Holes at a Travel Agency","Sketch",20060311,5
200603117,"How To Order Sushi Like A CEO","Commercial",20060311,6
200603118,"J.J. Casuals","Commercial",20060311,7
200603119,"Joplin: Alive! podcast","Show",20060311,8
2006031110,"""I Bet You Look Good On The Dancefloor""","Musical Performance",20060311,9
2006031111,"","Weekend Update",20060311,10
2006031112,"Vincent Price's St. Patrick's Day Special","Show",20060311,11
2006031113,"Relaxation Tape","Sketch",20060311,12
2006031114,"Appalachian Emergency Room","Show",20060311,13
2006031115,"""A Certain Romance""","Musical Performance",20060311,14
2006031116,"DeCicco Brothers Unicornery","Commercial",20060311,15
2006031117,"","Goodnights",20060311,16
200603041,"Bush's Address","Cold Opening",20060304,0
200603042,"","Monologue",20060304,1
200603043,"Nelson's Baby Toupees","Commercial",20060304,2
200603044,"Jamba Juice","Sketch",20060304,3
200603045,"Larry King Live","Show",20060304,4
200603046,"The Needlers","Sketch",20060304,5
200603047,"Belated Black History Moment","Miscellaneous",20060304,6
200603048,"Art Dealers","Sketch",20060304,7
200603049,"""Dance, Dance""","Musical Performance",20060304,8
2006030410,"","Weekend Update",20060304,9
2006030411,"Bar Mitzvah","Sketch",20060304,10
2006030412,"SNL Digital Short - A Day in the Life of Natalie Portman","Film",20060304,11
2006030413,"""Sugar, We're Goin Down""","Musical Performance",20060304,12
2006030414,"Fire Alert 3000","Commercial",20060304,13
2006030415,"","Goodnights",20060304,14
200602041,"The Sabotage of Baldwin","Cold Opening",20060204,0
200602042,"","Monologue",20060204,1
200602043,"A Teddy Bear Holding a Heart","Commercial",20060204,2
200602044,"Oprah","Show",20060204,3
200602045,"Don't Buy Stuff You Cannot Afford","Commercial",20060204,4
200602046,"Hamas Party","Sketch",20060204,5
200602047,"SNL Digital Short - Two Inches","Film",20060204,6
200602048,"Quick Zoom Theater","Sketch",20060204,7
200602049,"""Fury""","Musical Performance",20060204,8
2006020410,"","Weekend Update",20060204,9
2006020411,"Super Bowl National Anthem","Sketch",20060204,10
2006020412,"Backstage","Miscellaneous",20060204,11
2006020413,"Prince Show","Show",20060204,12
2006020414,"State of the Galaxy 2145","Sketch",20060204,13
2006020415,"SNL Digital Short - The Tangent","Film",20060204,14
2006020416,"Surfers","Sketch",20060204,15
2006020417,"""Beautiful, Loved & Blessed""","Musical Performance",20060204,16
2006020418,"Naturally Crafting","Show",20060204,17
2006020419,"","Goodnights",20060204,18
200601211,"Anderson Cooper 360","Cold Opening",20060121,0
200601212,"","Monologue",20060121,1
200601213,"Nelson's Baby Toupees","Commercial",20060121,2
200601214,"Target","Sketch",20060121,3
200601215,"Pirate Convention","Sketch",20060121,4
200601216,"Carol!","Sketch",20060121,5
200601217,"SNL Digital Short - Young Chuck Norris","Film",20060121,6
200601218,"Cat Fancy Magazine","Sketch",20060121,7
200601219,"""Juicebox""","Musical Performance",20060121,8
2006012110,"","Weekend Update",20060121,9
2006012111,"Gays in Space","Show",20060121,10
2006012112,"Fairmount Suites Inn","Sketch",20060121,11
2006012113,"Elderly Wiretap","Sketch",20060121,12
2006012114,"""You Only Live Once""","Musical Performance",20060121,13
2006012115,"Peter Sarsgaard's SARS Guards","Commercial",20060121,14
2006012116,"","Goodnights",20060121,15
200601141,"The 700 Gang","Cold Opening",20060114,0
200601142,"","Monologue",20060114,1
200601143,"Taco Town","Commercial",20060114,2
200601144,"Deep House Dish","Show",20060114,3
200601145,"Smorgasbord","Show",20060114,4
200601146,"Darwin","Cartoon",20060114,5
200601147,"Mike & Toni's Chandelier Galaxy","Commercial",20060114,6
200601148,"Duluth Live","Show",20060114,7
200601149,"""Soul Meets Body""","Musical Performance",20060114,8
2006011410,"","Weekend Update",20060114,9
2006011411,"My Super Sweet 16","Show",20060114,10
2006011412,"Once in a Lifetime Jewelers","Sketch",20060114,11
2006011413,"Submarine Affair","Sketch",20060114,12
2006011414,"""Crooked Teeth""","Musical Performance",20060114,13
2006011415,"Mr. Willoughby","Commercial",20060114,14
2006011416,"","Goodnights",20060114,15
200512171,"Santa Cheney","Cold Opening",20051217,0
200512172,"","Monologue",20051217,1
200512173,"Stuart Little Mouse Removal Kit","Commercial",20051217,2
200512174,"The Wind","Sketch",20051217,3
200512175,"Appalachian Emergency Room","Show",20051217,4
200512176,"Christmastime for the Jews","Film",20051217,5
200512177,"Channel 5 Photo Shoot","Sketch",20051217,6
200512178,"SNL Digital Short - Lazy Sunday","Film",20051217,7
200512179,"""It's A Dream""","Musical Performance",20051217,8
2005121710,"","Weekend Update",20051217,9
2005121711,"A Very Downer Christmas","Sketch",20051217,10
2005121712,"Deserted Moon","Sketch",20051217,11
2005121713,"two A-Holes Buying a Christmas Tree","Sketch",20051217,12
2005121714,"Spelling Bee","Sketch",20051217,13
2005121715,"""He Was the King""","Musical Performance",20051217,14
2005121716,"","Goodnights",20051217,15
200512101,"Saddam in Prison","Cold Opening",20051210,0
200512102,"","Monologue",20051210,1
200512103,"Tylenol BM","Commercial",20051210,2
200512104,"Face Transplant","Sketch",20051210,3
